ID;CREDPAY;MEST;CHLICO;DOXODSN;DENRAS
603256;0;1;2;67864,5;60364,5
603262;0;1;1;83652;76152
603264;0;1;2;83208;80708
603291;0;1;2;123795,25;122795,25
603299;0;1;2;95531,04;92531,04
603303;0;1;3;166060,5;163060,5
603310;0;1;1;65865,5;58365,5
603313;0;1;2;85393;72893
603315;0;1;2;93866;91366
603317;0;1;3;151243,5;148743,5
603319;0;1;1;58758,5;56258,5
603330;0;1;2;84533,99;57033,99
603333;0;1;2;136090,34;132090,34
603372;0;1;2;105198,5;115198,5
603375;0;1;4;119504,4;104504,4
603380;0;1;2;111720,93;108720,93
603382;0;1;1;47309;44809
603392;32000;1;2;259970,52;225470,52
603403;0;1;2;69014;66514
603440;0;1;1;43790,5;41290,5
603460;0;1;5;112105,95;94605,95
603476;0;1;1;39263,64;41763,64
603482;0;1;2;77285,38;74285,38
603489;0;1;2;154059,5;136559,5
603491;0;1;1;56554,5;44054,5
603500;0;1;1;68754,47;66254,47
603515;0;1;1;50114;60114
603520;-2500;1;1;34665,5;27165,5
603527;0;1;1;51178;48678
603532;0;1;2;62005,61;54505,61
603541;0;1;3;102343,96;101343,96
603552;0;1;1;65967;65467
603554;55500;1;3;135704,22;122704,22
603556;0;1;3;127516,3;115016,3
603558;0;1;1;38228,5;35728,5
603569;0;1;1;20471,5;17971,5
603570;0;1;1;21055;18555
603612;0;1;1;54183,45;48183,45
603675;0;1;1;41769;39269
603677;0;1;4;113718,5;110718,5
603680;0;1;1;39771;37771
603687;0;1;2;57845,5;45345,5
603695;0;1;1;77454,76;74954,76
603703;0;1;5;129177,52;126677,52
603712;0;1;3;118587,58;101087,58
603720;0;1;1;35743,5;33243,5
603722;0;1;2;85918;83418
603730;0;1;1;20518,25;18018,25
603747;0;1;1;72066,5;77566,5
603760;0;1;1;50004,57;49004,57
603765;0;1;1;55065,55;53565,55
603784;0;1;3;55058,66;52558,66
603798;0;1;3;123411,5;120911,5
603822;0;1;1;25934,5;23434,5
603847;0;1;4;103105,5;102605,5
603885;0;1;1;35781;33281
603932;0;1;2;170431;157931
603985;0;1;2;63974;61474
603990;0;1;3;139169;124169
604007;0;1;3;62388,2;59888,2
604030;0;1;3;141196;138196
604037;0;1;1;43751;41251
604043;0;1;1;36621,3;33621,3
604064;0;1;1;61510;59010
604076;0;1;3;132354,5;122354,5
604143;0;1;3;163002,5;160502,5
604426;0;1;1;30503,5;28003,5
601804;0;2;2;81419,4;79619,4
601805;0;2;4;109331,7;107631,7
601806;0;2;2;34254,5;34254,5
601807;0;2;4;69412,03;66912,03
601808;0;2;3;90248,8;112748,8
601809;10500;2;2;97670;84670
601810;0;2;2;55857;53357
601811;15000;2;2;76074,5;58574,5
601812;54000;2;4;190658,5;134158,5
601813;0;2;2;146576;129076
601814;14232;2;3;118309;96577
601815;0;2;3;77963;71963
601816;0;2;3;94542;92042
601817;0;2;2;82013;79513
601818;0;2;4;114908,5;112408,5
601819;0;2;3;83437,5;82737,5
601820;0;2;3;100196;99596
601821;3000;2;3;62011,5;58511,5
601822;0;2;2;64054,5;63754,5
601823;0;2;2;57199,5;56649,5
601824;0;2;1;47042,09;44542,09
601825;0;2;2;48408,39;45908,39
601826;0;2;1;30606,77;28106,77
601827;0;2;1;74546;72046
601828;0;2;3;150715;148215
601829;0;2;4;147191,5;144691,5
601830;0;2;2;78282,5;75782,5
601831;0;2;2;100373,5;97873,5
601832;0;2;2;56133,5;53633,5
601833;0;2;5;70477,63;67977,63
601834;0;2;4;88905,61;81405,61
601835;0;2;1;54140,58;51640,58
601836;0;2;3;65819,8;63319,8
601837;0;2;1;41797,65;34297,65
601838;0;2;2;24279,5;24279,5
601839;0;2;1;22220;20620
601840;0;2;2;51396,5;47096,5
601841;0;2;1;23839,5;20139,5
601842;0;2;2;41095,29;38195,29
601843;0;2;1;46332;45332
601844;0;2;4;127822;124322
601845;0;2;1;53745;51745
601846;0;2;2;59537,5;57537,5
601931;0;2;3;50097,8;49247,8
601932;0;2;4;67564;65064
601934;0;2;1;45394,5;42894,5
601935;0;2;1;31974,5;29474,5
601936;10500;2;2;50594;97594
601938;40800;2;3;130556;87256
601939;0;2;2;98869,5;91369,5
601940;0;2;3;92837;90337
601941;0;2;5;137139,5;132139,5
601942;0;2;2;90812,15;87812,15
601943;0;2;1;81952;78952
601944;0;2;3;91303;88803
601945;0;2;3;73193,5;70693,5
601946;0;2;4;92081;89581
601947;3000;2;4;76934;71434
601948;0;2;3;88641;87141
601950;0;2;4;66269,5;65069,5
601951;28000;2;4;167814;138614
601952;0;2;2;121377,6;118877,6
601953;0;2;2;75886,1;73386,1
601954;15300;2;2;114463,29;91663,29
601955;0;2;1;33077,71;30577,71
601956;0;2;3;92491;89991
601957;0;2;2;91481;88981
601958;0;2;1;52778,58;50278,58
601959;0;2;4;113523,02;111023,02
601960;0;2;2;68405,34;65905,34
601961;6000;2;3;86960,43;78460,43
601962;0;2;1;32460,5;30560,5
601963;0;2;2;110831;109831
601964;0;2;2;63657;61657
602080;0;2;4;108612,65;106512,65
602081;0;2;1;30768,05;30768,05
602082;0;2;5;114375,5;112625,5
602083;9000;2;2;46890,69;35390,69
602084;0;2;2;41830,5;39330,5
602085;7050;2;2;118002,5;108452,5
602087;0;2;2;75832,75;73332,75
602088;0;2;1;32171,57;29671,57
602089;15642;2;3;238206,5;220064,5
602090;0;2;1;46809,5;44309,5
602091;0;2;2;205954,5;204954,5
602092;0;2;2;115874,67;114374,67
602093;0;2;2;97083;96083
602094;0;2;5;86273;83773
602095;0;2;3;158155;155655
602096;0;2;2;83114;80614
602097;0;2;2;48687,5;48487,5
602098;17000;2;4;83582;66082
602099;0;2;1;34376,85;31876,85
602100;0;2;1;32460,3;24960,3
602102;0;2;1;42336,43;39836,43
602103;0;2;3;85492,5;82992,5
602105;0;2;1;47692;45192
602106;0;2;1;44457,5;41957,5
602107;0;2;1;60994;58494
602108;0;2;3;81974,98;79474,98
602109;0;2;6;101595,32;94095,32
602110;0;2;2;59626,6;57126,6
602111;0;2;1;71558,1;64058,1
602112;36000;2;3;117009,5;78509,5
602113;0;2;1;33215;30715
602114;0;2;2;43013,5;39913,5
602116;0;2;4;120731,5;118531,5
602117;0;2;3;71545,5;69345,5
602118;0;2;2;74786;72886
602243;0;2;2;36476,9;36476,9
602244;0;2;2;65730,05;64880,05
602246;0;2;2;47920,5;45420,5
602249;0;2;2;46097;43597
602250;0;2;1;54779;52279
602251;0;2;4;104510,5;103510,5
602252;0;2;3;109044;108044
602253;0;2;1;45507,19;43007,19
602254;0;2;2;72327,06;59827,06
602257;0;2;2;56771,7;54271,7
602258;0;2;1;47483,55;39983,55
602260;0;2;1;18754;17954
602261;0;2;2;102358;97758
602262;0;2;2;89787,5;88787,5
602263;0;2;3;116970,5;113970,5
602264;0;2;4;136233;134233
602267;300;2;2;59109;55809
602268;0;2;2;59969,5;57469,5
602269;0;2;2;63913;61413
602270;0;2;4;134367;131867
602273;18300;2;4;168107;148307
602276;0;2;1;43494,3;40994,3
602279;0;2;3;53794,5;51294,5
602281;0;2;2;87366,67;84866,67
602283;0;2;4;119896,84;107396,84
602284;0;2;4;70864,75;68364,75
602301;0;2;2;83001,7;83001,7
602303;21000;2;2;68441;44941
602305;0;2;1;16821,5;14321,5
602307;0;2;1;44635,67;42135,67
602308;0;2;1;42867,78;40367,78
602309;6000;2;3;51742,63;44742,63
602311;0;2;2;27921,25;25321,25
602312;0;2;4;60832,5;58632,5
602314;0;2;1;20108;18508
602315;0;2;4;120628;118628
602317;0;2;3;86795;84995
602340;0;2;4;85480,5;82980,5
602341;0;2;2;64559,5;64059,5
602342;0;2;5;96981;86981
602344;0;2;1;40730,24;38230,24
602347;0;2;1;40986,97;38486,97
602348;0;2;3;78712,51;76212,51
602349;0;2;1;44304,25;36804,25
602350;0;2;2;101770,35;74270,35
602351;0;2;3;84412,34;83412,34
602352;0;2;1;12080;11230
602353;18000;2;5;127592;109592
602354;0;2;2;80740,5;78840,5
602355;0;2;3;125657,5;123657,5
602357;0;2;4;98671,5;96171,5
602373;0;2;1;53495,17;50995,17
602377;30000;2;2;63124,5;30624,5
602378;60000;2;4;248841,5;176341,5
602382;0;2;4;93903,5;91403,5
602383;0;2;1;31307,5;28807,5
602462;0;2;2;65252;63252
602463;0;2;3;91700,5;89200,5
602464;0;2;4;94773;92273
602465;0;2;3;65296,5;64496,5
602466;5300;2;4;101232;95332
602467;30000;2;2;93531,5;62931,5
602468;0;2;1;34955,78;32455,78
602469;0;2;2;34664,99;27164,99
602471;0;2;1;41424;38924
602472;0;2;2;100106,5;97606,5
602473;0;2;4;109727;107227
602474;0;2;1;42465,06;39965,06
602475;0;2;4;78193,78;75693,78
602478;0;2;2;72296,4;59796,4
602480;0;2;2;55035,4;47535,4
602481;0;2;5;128094,75;120594,75
602504;0;2;3;144190,08;116690,08
602506;0;2;2;43463,5;39863,5
602507;0;2;1;38797,5;35597,5
602509;0;2;2;47515;43615
602510;0;2;1;47287,5;44587,5
602512;0;2;2;76096;73096
602521;0;2;2;85995;84895
602522;0;2;1;25063,95;24493,95
602523;0;2;2;59958,5;59958,5
602525;0;2;3;86617,6;86617,6
602526;0;2;3;48411,35;75911,35
602527;0;2;3;81831;79331
602528;0;2;4;79009,85;76509,85
602530;0;2;2;56111,5;53611,5
602531;42600;2;5;181647;131547
602650;0;2;3;107151,5;94651,5
602654;0;2;2;65513,9;58013,9
602657;30000;2;3;116047,7;73547,7
602660;0;2;2;39389;35789
602682;0;2;3;86199,7;86199,7
602685;6000;2;1;52916,5;44416,5
602686;15000;2;2;138618,5;303618,5
602687;0;2;3;132661,5;125161,5
602688;0;2;1;65514,5;63014,5
602690;0;2;2;67191,2;64191,2
602694;0;2;4;108842;106342
602695;0;2;6;233192,5;230692,5
602696;0;2;4;97721,5;96821,5
602698;0;2;1;48387,42;45887,42
602702;0;2;2;50982,33;48482,33
602703;0;2;2;81194;78694
602706;0;2;3;102608,5;100108,5
602708;10500;2;2;42024;29024
602710;0;2;4;132900;120400
602711;21000;2;3;109200;85700
602717;0;2;1;48723,5;46723,5
602719;7500;2;4;225169,5;215169,5
602721;0;2;4;87598,5;85098,5
602722;0;2;2;97821;95321
602723;0;2;1;127257;126857
602724;0;2;4;99372;98622
602725;0;2;2;73982,5;73682,5
602728;0;2;2;41126,17;38626,17
602730;0;2;1;24010,22;21510,22
602740;0;2;1;51255,5;49055,5
602743;0;2;2;50249;49049
602760;0;2;3;98002,85;96902,85
602761;0;2;1;27328,95;26558,95
602762;0;2;3;93335,4;93335,4
602763;0;2;2;77334,9;75389,9
602764;0;2;1;28697,79;28697,79
602826;0;2;1;37307,24;34807,24
602827;0;2;3;73381,62;70881,62
602828;0;2;3;91641;89141
602829;0;2;1;100607,19;98107,19
602830;0;2;3;76343,9;68843,9
602831;0;2;2;98139,24;80639,24
602832;0;2;4;38980,44;31480,44
602834;0;2;2;41369,5;38969,5
602835;0;2;2;55235;50935
602836;0;2;2;61966;59466
602837;0;2;2;74400,3;74400,3
602839;0;2;2;48309,85;48309,85
602842;12000;2;1;54378;39878
602843;17100;2;4;155906,8;136306,8
602844;0;2;4;188228;173228
602845;0;2;4;131378,5;128878,5
602852;0;2;3;77135,5;76785,5
602853;0;2;4;116421,5;115971,5
602947;0;2;2;72745;70745
602948;0;2;4;220521;218021
602951;30000;2;3;118652;87652
602955;0;2;2;13290,92;10790,92
602959;0;2;1;44833,85;42333,85
602962;0;2;2;87287;84787
603052;0;2;1;55466,55;55466,55
603097;0;2;1;29206,1;29206,1
603100;0;2;1;40345,5;37845,5
603101;14580;2;4;127888;110808
603104;0;2;1;48955;44955
603121;0;2;5;88585,4;81085,4
603122;0;2;4;86586,71;79086,71
603125;0;2;4;68967,18;66467,18
603128;0;2;3;108217,35;90717,35
603129;0;2;1;28028;24128
603130;0;2;1;18651,5;17051,5
603136;0;2;3;78392,5;76592,5
603417;0;2;1;53200,5;45700,5
603418;0;2;1;66990,5;39490,5
603580;0;2;3;64726;62226
603581;9000;2;1;48005;31505
603586;0;2;5;100349,5;95349,5
603594;0;2;1;35539,08;33039,08
603597;0;2;2;55139,45;52639,45
603602;0;2;4;104057,44;101557,44
603604;0;2;2;92512,5;91512,5
603651;0;2;5;126736;116736
603652;0;2;2;111719,5;109219,5
603669;0;2;1;34705,4;34705,4
603834;0;2;2;68845,5;66345,5
603841;0;2;5;96577;94077
603865;0;2;2;85147;82647
603871;12000;2;4;89944;77144
603877;0;2;2;46325;43825
603896;0;2;1;55235,5;53435,5
603916;0;2;2;64961;62961
603942;0;2;2;63144;60644
603944;0;2;2;48357,5;45857,5
603949;0;2;2;50506,5;48006,5
603957;0;2;2;92911,85;85411,85
603967;10000;2;2;152067;141267
603974;0;2;4;97211;94711
604001;26000;2;2;119753,5;88753,5
604089;0;2;2;39928;37428
604096;0;2;2;44490,5;41990,5
604099;0;2;4;88172,5;85672,5
604118;0;2;2;62384,2;59884,2
604300;0;2;1;40099,5;37599,5
604306;0;2;4;77656,8;76656,8
611737;0;1;4;135373;132873
611738;0;1;1;34830,36;34830,36
611739;0;1;1;58779,11;56779,11
611740;0;1;1;35583,13;34583,13
611741;0;1;2;116678,17;111678,17
611742;0;1;1;52501,83;51701,83
611743;0;1;1;93263,22;85263,22
611744;0;1;2;101304,24;93804,24
611745;0;1;2;48458,83;44458,83
611746;0;1;2;83542,84;78542,84
611747;0;1;2;40017,6;37017,6
611748;0;1;3;113097,68;105597,68
611749;0;1;1;40402,45;32902,45
611750;0;1;2;52285,5;49785,5
611751;0;1;2;68466,5;65966,5
611752;0;1;2;65293;62793
611753;0;1;1;51673,5;51673,5
611754;0;1;2;86210,5;78710,5
611755;0;1;2;87632,5;80132,5
611756;0;1;1;102579,5;95079,5
611757;0;1;1;58312;55812
611758;0;1;5;113647,2;113643,2
611759;0;1;4;70691,45;63191,45
611760;0;1;1;42843,25;35343,25
611761;16200;1;2;96623;80423
611768;0;1;2;65479,65;57979,65
611769;0;1;3;51180,15;51180,15
611770;0;1;2;91048,1;78548,1
611771;0;1;3;87476;87476
611772;0;1;1;30656;28156
611773;0;1;2;62730;55230
611774;1300;1;2;157573;156273
611775;0;1;2;80484;80484
611776;16350;1;2;78637,5;62287,5
611777;0;1;1;20516,5;20516,5
611778;0;1;4;164095;156595
611779;0;1;1;66202;71202
611780;0;1;2;62760;62760
611781;0;1;1;66553,5;66553,5
611782;0;1;3;167444;167444
611783;0;1;4;132398,5;112398,5
611784;0;1;3;129933;129933
611785;0;1;3;72750;70250
611786;0;1;3;95879,5;93379,5
611787;0;1;1;45301,5;42801,5
611788;23100;1;4;141602,5;116002,5
611789;0;1;2;122918,5;120418,5
611811;0;1;2;39500,25;39500,25
611812;0;1;4;94717,8;94717,8
611813;0;1;3;78411,03;70911,03
611814;0;1;3;85290,5;77790,5
611815;0;1;2;34395,9;34395,9
611816;0;1;2;137030,5;134530,5
611817;0;1;1;55973;53473
611818;0;1;2;95039;92539
611819;0;1;2;80768,5;78268,5
611820;16800;1;1;123089;103789
611822;0;1;2;63657,55;58657,55
611823;0;1;3;127628,56;124828,56
611824;0;1;1;51004,28;47004,28
611825;0;1;3;149817,38;142317,38
611827;0;1;2;57255,51;48255,51
611828;0;1;3;105782;105782
611829;0;1;1;31675;31675
611830;0;1;2;52595;52595
611832;0;1;2;50074;50074
611833;0;1;1;59417;56917
611834;0;1;1;40194,5;37694,5
611835;0;1;2;128218,5;125718,5
611836;0;1;2;72215,5;69715,5
611837;0;1;1;91689,5;36689,5
611838;18000;1;5;129596,05;109096,05
611839;24000;1;3;118210,8;86710,8
611840;0;1;1;41085,9;38585,9
611841;0;1;1;58802,5;51302,5
611842;0;1;2;67997;75497
611843;0;1;1;41042,5;33542,5
611845;0;1;2;79968;64968
611846;0;1;1;39876,5;39876,5
611847;0;1;1;56022;56022
611848;18000;1;2;111619;91119
611849;0;1;2;185237;172737
611893;0;1;2;70235,2;62735,2
611894;48000;1;2;213326,5;162826,5
611895;0;1;2;141679;139179
611897;0;1;2;227888;225388
611898;45000;1;1;103762,78;57962,78
611899;0;1;3;98146,33;95146,33
611900;0;1;1;54521,09;51721,09
611901;0;1;4;121261,36;119261,36
611902;0;1;2;65380,74;63080,74
611904;0;1;2;85822,05;40822,05
611905;0;1;2;51175,28;45175,28
611906;0;1;1;42455,48;39955,48
611907;0;1;4;115280,85;97780,85
611909;0;1;3;116726;116726
611910;0;1;4;120510;110510
611912;0;1;2;99315;91815
611913;0;1;3;140325,5;132825,5
611914;3000;1;2;114395,5;108895,5
611915;0;1;1;109768,5;107268,5
611916;0;1;1;37830;35330
611917;0;1;1;30192,55;27692,55
611918;18000;1;3;109906,5;84406,5
611920;22200;1;2;89466,5;67266,5
611921;0;1;1;46952;46952
611922;0;1;1;121096;121096
611927;0;1;2;126515,5;124015,5
611928;0;1;1;38136,5;35636,5
611929;0;1;2;78176;75676
611933;0;1;2;43211,3;43211,3
611934;0;1;3;94410;91910
611935;0;1;2;48803,5;46303,5
611936;0;1;3;111375;108875
611962;0;1;3;82454,45;82454,45
611963;0;1;2;50500,75;50500,75
611965;0;1;4;149401,9;136901,9
611966;0;1;2;64048,5;61548,5
611967;0;1;1;61292,5;58792,5
611969;0;1;2;85264;82764
611970;0;1;1;72805;70305
611971;0;1;1;72748;70248
611972;0;1;1;76976,48;76176,48
611973;0;1;1;53364,35;52364,35
611974;0;1;1;38689,98;37189,98
611976;0;1;1;29333,85;26833,85
611978;0;1;1;34433,6;31933,6
611979;0;1;3;93313;83313
611980;0;1;2;81767,5;81767,5
611982;0;1;1;79353,5;79353,5
611983;0;1;1;45930,25;45930,25
611985;0;1;5;107132;104632
611987;0;1;1;51561,85;50861,85
611988;0;1;1;62221,44;57221,44
611989;0;1;4;128258,5;128258,5
611992;0;1;2;82088,5;79588,5
612014;0;1;2;85197,5;82697,5
612016;0;1;2;111293,5;111293,5
612017;0;1;2;81859,5;79359,5
612018;7500;1;3;134753,5;124753,5
612020;0;1;2;55077,1;52577,1
612021;0;1;2;71803;64303
612022;0;1;1;64353,65;56853,65
612023;0;1;2;90875,6;83375,6
612024;0;1;2;74173,5;79173,5
612025;0;1;2;93401;93401
612026;0;1;1;33180,5;33180,5
612029;0;1;1;48274;45774
612030;0;1;2;68202,5;65702,5
612032;0;1;2;90474,5;87974,5
612033;0;1;2;83249;80749
612038;0;1;2;63490,6;50990,6
612039;0;1;2;42363,75;42363,75
612041;0;1;3;103804,2;96304,2
612042;0;1;2;83934,7;83934,7
612043;0;1;1;31403,45;31403,45
612045;0;1;3;109296;109296
612046;0;1;2;66007;66007
612047;0;1;2;61790;61790
612048;0;1;2;56411;56411
612049;8400;1;3;70360,5;61960,5
612050;0;1;1;41221,5;38721,5
612051;0;1;1;54286,5;51786,5
612052;0;1;2;64868;62368
612053;0;1;2;79917,5;72417,5
612054;0;1;4;146806;139306
612055;0;1;2;56180,48;53680,48
612056;0;1;2;44980,8;42480,8
612057;0;1;1;37016,05;34516,05
612058;0;1;1;38950,35;36450,35
612059;0;1;3;54537,5;54537,5
612060;0;1;2;25569,5;28069,5
612061;0;1;1;33826,95;33826,95
612062;0;1;2;58204,5;58204,5
612063;0;1;2;109586;109586
612064;0;1;2;125241,5;2925241,5
612065;0;1;1;42774;40274
612068;0;1;1;41137,5;39937,5
612069;0;1;1;37224,86;35224,86
612070;0;1;1;64536,3;59536,3
612071;0;1;1;50104,55;48104,55
612072;0;1;2;143365,38;125865,38
612074;0;1;3;145291,72;135291,72
612076;0;1;4;158302,5;138302,5
612077;0;1;1;66734,5;66734,5
612078;0;1;2;52272,5;52271,5
612079;0;1;2;97442,5;89942,5
612080;0;1;2;89542;87042
612082;0;1;2;85594,5;78094,5
612083;0;1;2;96690,5;134190,5
612086;0;1;3;93305,5;85805,5
612087;0;1;2;49122,2;49122,2
612089;0;1;1;49075,65;49075,65
612090;0;1;1;60005,1;57505,1
612091;0;1;4;80194,4;72694,4
612092;42000;1;2;167906,55;118406,55
612093;0;1;2;92074,5;91574,5
612094;0;1;1;69997;67497
612095;0;1;1;65656,5;63156,5
612096;0;1;2;178816,5;176316,5
612097;0;1;1;117809;115309
612100;0;1;1;40544,25;37544,25
612101;0;1;1;50789,25;50289,25
612102;0;1;1;49312,31;46812,31
612105;0;1;1;51416,5;51416,5
612106;0;1;1;74644;74644
612107;0;1;3;109873;99873
612108;0;1;1;36384,5;33884,5
612110;0;1;1;38694,5;36194,5
612111;0;1;1;37471;34971
612112;0;1;2;110181,5;97681,5
612114;0;1;2;44954,63;42454,63
612118;0;1;1;33828;38828
612119;0;1;2;174670,5;174670,5
612120;0;1;3;291115;591115
612122;0;1;1;75557,25;75557,25
612123;0;1;3;127047,5;127047,5
612130;0;1;1;42114,2;42114,2
612132;0;1;2;87528,5;85028,5
612134;0;1;2;124715,5;122215,5
612139;0;1;1;97838,05;87838,05
612141;0;1;2;42905;42905
612142;0;1;3;111065;101065
612144;0;1;2;49924;49924
612145;0;1;1;84652,5;84652,5
612148;0;1;2;43005,7;43005,7
612149;0;1;2;60969,2;60969,2
612150;0;1;2;50812,4;50812,4
612151;0;1;1;70446,9;67946,9
612153;0;1;1;107322,04;102822,04
612155;0;1;1;76370,56;31370,56
612156;0;1;1;31054,05;28554,05
612158;0;1;2;47406;39906
612161;0;1;2;91419,5;83919,5
612163;0;1;3;108302;105802
612164;2000;1;2;110149,5;100649,5
612165;0;1;2;89189,5;86689,5
612166;0;1;1;98391,5;90891,5
612167;0;1;2;105439,5;97939,5
612169;0;1;2;43264,75;40764,75
612171;0;1;1;33152,1;30652,1
612185;0;1;2;82678,05;80178,05
612186;0;1;1;34922,4;32422,4
612188;0;1;1;39534,9;39534,9
612191;0;1;2;96137,5;96137,5
612192;0;1;1;58822;58822
612193;0;1;1;89414;86914
612195;0;1;4;106868;104368
612206;0;1;2;92836,5;90336,5
612210;0;1;1;83005,45;80005,45
612211;0;1;1;59953,34;56953,34
612215;0;1;2;63757;63757
612216;0;1;4;124531,5;114531,5
612218;0;1;4;154155;134155
612219;0;1;2;61711,5;61711,5
612221;0;1;1;88894,5;86394,5
612223;0;1;2;113314;105814
612225;0;1;2;115392;112892
612227;0;1;2;63774,75;63774,75
612229;0;1;1;63834;61334
612230;0;1;2;126704,5;124204,5
612232;0;1;1;48371,36;44371,36
612235;32900;1;4;190819;257919
612236;0;1;3;60205,5;60205,5
612239;0;1;2;120438,5;120438,5
612240;0;1;1;59763,5;59763,5
612242;0;1;1;47587,5;45087,5
612246;0;1;2;89541;87041
612269;0;1;1;60988;58488
612271;0;1;1;52294,64;49294,64
612277;0;1;1;46256,03;44756,03
612278;0;1;4;326772,68;214272,68
612288;0;1;1;44715;44715
612296;0;1;1;42895,9;40395,9
612302;0;1;2;89213;89213
612305;0;1;1;61746;61746
612310;0;1;2;79203;56703
612339;0;1;1;87203;79703
612347;0;1;2;96063,18;87063,18
612352;0;1;1;36660,85;31660,85
612359;0;1;1;40393,5;37893,5
612363;0;1;2;103109,5;90609,5
612365;0;1;1;38522,65;36022,65
612368;0;1;1;25588;37588
612370;0;1;1;32748,5;32748,5
612374;0;1;1;66847;66847
612375;0;1;2;54741,5;52241,5
612376;0;1;2;38435;35935
612378;0;1;1;31187,35;28687,35
612413;0;1;4;104280,5;101780,5
612418;0;1;1;41990,75;39490,75
612441;0;1;2;57204;54704
612474;0;1;1;41056,67;39056,67
612475;0;1;2;83103,5;79103,5
612476;0;1;1;74451,65;69451,65
612479;0;1;2;50034,7;50034,7
612496;0;1;1;34497,5;26997,5
612534;0;1;1;44421;41921
612537;0;1;3;154526,5;152026,5
612542;0;1;1;44417,9;42417,9
612564;54000;1;3;343296,5;289296,5
612566;0;1;1;171192,5;171192,5
612570;0;1;2;156874,5;154374,5
612585;0;1;3;112692,5;110192,5
612587;0;1;2;114195,5;101695,5
612601;0;1;3;93939;91439
612651;0;1;2;62398;62398
612657;0;1;2;104267,5;101767,5
612661;0;1;1;52314,2;44814,2
612682;0;1;2;45986,08;42986,08
612688;0;1;3;151647,5;141647,5
612699;0;1;2;98388;95888
612709;0;1;1;95457,5;95457,5
612750;0;1;1;35925,55;33425,55
612751;6000;1;1;65414;59414
612752;21210;1;5;126323,5;105113,5
612760;0;1;2;33391,5;33391,5
612767;0;1;1;94592,5;92092,5
612833;0;1;3;97257,5;97257,5
612864;0;1;4;125665;125665
612885;0;1;1;35997,5;35997,5
612886;0;1;2;81807,5;79307,5
612892;0;1;2;50551;48051
612893;0;1;1;57561,95;50061,95
612896;0;1;2;91461,5;83961,5
612897;0;1;1;29022,5;26522,5
612960;0;1;1;38977;36477
613155;0;1;1;22821,5;22821,5
613227;0;1;2;88870;81370
613228;0;1;2;98829,5;96329,5
611762;0;2;1;40370,8;37870,8
611763;0;2;1;41338,6;38838,6
611764;0;2;2;38545,2;38545,2
611765;0;2;2;100413,11;100413,11
611766;0;2;1;35341,35;35341,35
611767;0;2;4;85997,05;85997,05
611790;0;2;1;42901,75;42901,75
611791;0;2;2;58146;58146
611792;0;2;2;43154,5;43154,5
611793;28500;2;4;134726,7;102226,7
